2.4,1.0,0.0,96.4,0.0,0.0,0.1,0.0
6103284,256228,4100128,1746928
1003516,634108,369408,1416612
13.11.42,20.12,1,0.22,0.28,0.33
234,2,176,0,0,
2.4,1.0,0.0,96.4,0.0,0.0,0.1,0.0
6103284,258932,4097328,1747024
1003516,634108,369408,1419404
13.12.03,20.12,1,0.22,0.28,0.33
234,1,177,0,0,
2.4,1.0,0.0,96.4,0.0,0.0,0.1,0.0
6103284,258612,4097500,1747172
1003516,634108,369408,1419144
13.12.23,20.13,1,0.16,0.26,0.32
234,1,177,0,0,
2.4,1.0,0.0,96.4,0.0,0.0,0.1,0.0
6103284,259980,4096116,1747188
1003516,634108,369408,1420548
13.12.43,20.13,1,0.11,0.24,0.31
233,1,177,0,0,
2.4,1.0,0.0,96.4,0.0,0.0,0.1,0.0
6103284,258396,4097128,1747760
1003516,634108,369408,1419164
13.13.03,20.13,1,0.74,0.37,0.35
233,1,177,0,0,
2.4,1.0,0.0,96.4,0.0,0.0,0.1,0.0
6103284,257520,4097868,1747896
1003516,634108,369408,1418396
13.13.23,20.14,1,0.53,0.35,0.34
233,1,177,0,0,
2.4,1.0,0.0,96.4,0.0,0.0,0.1,0.0
6103284,257512,4097816,1747956
1003516,634108,369408,1418436
13.13.44,20.14,1,0.60,0.38,0.35
233,1,177,0,0,
2.4,1.0,0.0,96.4,0.0,0.0,0.1,0.0
6103284,256884,4098372,1748028
1003516,634108,369408,1417928
13.14.04,20.14,1,0.43,0.35,0.34
233,2,176,0,0,
2.4,1.0,0.0,96.4,0.0,0.0,0.1,0.0
6103284,257932,4097332,1748020
1003516,634108,369408,1419084
13.14.24,20.15,1,0.37,0.34,0.34
233,1,177,0,0,
2.4,1.0,0.0,96.4,0.0,0.0,0.1,0.0
6103284,258180,4097040,1748064
1003516,634108,369408,1419388
13.14.44,20.15,1,0.34,0.34,0.34
233,1,177,0,0,
2.4,1.0,0.0,96.4,0.0,0.0,0.1,0.0
6103284,256196,4097600,1749488
1003516,634108,369408,1418816
13.15.04,20.15,1,0.32,0.33,0.34
245,2,188,0,0,
2.4,1.0,0.0,96.4,0.0,0.0,0.1,0.0
6103284,208224,4146908,1748152
1003516,634108,369408,1369360
13.15.25,20.16,1,0.36,0.34,0.34
235,1,177,0,0,
2.4,1.0,0.0,96.4,0.0,0.0,0.1,0.0
6103284,257468,4097552,1748264
1003516,634108,369408,1418660
13.15.45,20.16,1,0.25,0.32,0.33
235,2,176,0,0,
2.4,1.0,0.0,96.4,0.0,0.0,0.1,0.0
6103284,257964,4096944,1748376
1003516,634108,369408,1419276
